,MMAF_CODE,MMSI,COLCT_DT,REG_ANS,COMM_TYPE,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_STATUS,RACON_STATUS,BATTERY_STATUS,CHARGER_STATUS,SOLAR_STATUS,DATALOGGER_STATUS,SPARE_STATUS,MAIN_VOLT_STATUS,SUB_VOLT_STATUS,SOLAR_VOLT_STATUS,WIND_VOLT_STATUS,WAVE_VOLT_STATUS,CHARGER_VOLT_STATUS,BATTERY_VOLT_STATUS,SPARE_VOLT_STATUS,AIS_CURR_STATUS,LANTERN_CURR_STATUS,DATALOGGER_CURR_STATUS,SPARE_CURR_STATUS,WIND_SPEED_STATUS,WIND_DIRECT_STATUS,AIR_TEMPER_STATUS,HUMIDITY_STATUS,DEW_POINT_STATUS,AIR_PRESSURE_STATUS,HORIZON_VISIBL_STATUS,WATER_LEVEL_STATUS,CURRENT1_STATUS,CURRENT2_STATUS,CURRENT3_STATUS,WAVE_HEIGHT_STATUS,WAVE_DRC_STATUS,SWELL_HEIGHT_STATUS,SWELL_DRC_STATUS,WATER_TEMPER_STATUS,PRECIPI_TYPE_STATUS,SALINITY_STATUS,ICE_STATUS,HEAT_PROSTR_STATUS,HELIOGRAPH_STATUS,OXYGEN_STATUS,OXYGEN_SATUR_STATUS,PH_STATUS,CHLOROPHYLL_STATUS,MUDDINESS_STATUS,PRECIPI_STATUS,CHARGER_CURR_STATUS,DISCHARGER_CURR_STATUS,VTS_ID,BASESTATION_ID,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT
2720947,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720941,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720937,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720749,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2721178,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2721174,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720984,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720979,110,994403586,2.01801E+13,,,37.05813333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720975,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723768,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723760,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723753,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2723736,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2723559,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723994,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723977,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723967,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723775,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2713449,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2713440,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2713423,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2713249,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2713243,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2716644,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2716639,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2716634,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2716614,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2716606,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2713680,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2713653,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2713646,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2713457,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2713897,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2713891,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2713872,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2713697,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2713693,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724197,110,994403586,2.01801E+13,,,37.0582,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724192,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724007,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724000,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2716867,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2716850,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2716843,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2716836,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691238,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691232,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691217,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691209,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691202,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691449,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691445,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2691436,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691418,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2691243,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2717094,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2717076,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717071,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2717067,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2716878,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2717304,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717284,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717278,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717106,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2702304,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2702117,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2702108,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2702102,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2702081,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2727572,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727563,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727547,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727540,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2727533,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2723947,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723942,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2723937,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723917,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2723909,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724175,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2724153,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724148,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724141,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2723955,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724390,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724384,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724365,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724358,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724354,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721385,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721212,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721192,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721184,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732104,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732089,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732082,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732074,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724843,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724837,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724819,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724811,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724804,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732315,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732310,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732303,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732283,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732277,110,994403586,2.01801E+13,,,37.05815,129.4289833,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2721624,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2721436,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2721431,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721427,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732536,110,994403586,2.01801E+13,,,37.05816667,129.4289833,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732532,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732513,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732506,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2732501,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2706876,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706859,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706850,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2702526,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2702343,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
